FileName,Frame,PixelCount,OriginalPixelCount,PixelIncrease,PercentIncrease,CorrectionMethod,KernelSize,Iterations
0X496C4F738B83C8FB.avi,58,974,670,304,45.37313432835821,morphological_dilation,3,2
0X4970B5821D88BFCC.avi,75,1021,696,325,46.695402298850574,morphological_dilation,3,2
0X4970B5821D88BFCC.avi,89,631,367,264,71.93460490463215,morphological_dilation,3,2
0X4975C1A2007A07F5.avi,45,1681,1321,360,27.252081756245268,morphological_dilation,3,2
0X4975C1A2007A07F5.avi,63,1151,835,316,37.84431137724551,morphological_dilation,3,2
0X4977ADFA42FCC6F2.avi,82,2535,2075,460,22.16867469879518,morphological_dilation,3,2
0X4977ADFA42FCC6F2.avi,102,1740,1316,424,32.21884498480243,morphological_dilation,3,2
0X4979A9E814D3706E.avi,49,1534,1174,360,30.664395229982965,morphological_dilation,3,2
0X4979A9E814D3706E.avi,64,990,678,312,46.017699115044245,morphological_dilation,3,2
0X497E354B515F4FE.avi,100,896,637,259,40.65934065934066,morphological_dilation,3,2
0X497E354B515F4FE.avi,110,745,517,228,44.10058027079304,morphological_dilation,3,2
0X497E9DBC82C3D62C.avi,50,1243,915,328,35.84699453551913,morphological_dilation,3,2
0X497E9DBC82C3D62C.avi,65,762,502,260,51.79282868525896,morphological_dilation,3,2
0X49801A85ABE0FDEE.avi,40,2570,2110,460,21.80094786729858,morphological_dilation,3,2
0X49801A85ABE0FDEE.avi,66,2102,1678,424,25.26817640047676,morphological_dilation,3,2
0X4980924D1EFF7026.avi,80,1488,1132,356,31.448763250883395,morphological_dilation,3,2
0X4980924D1EFF7026.avi,90,942,635,307,48.346456692913385,morphological_dilation,3,2
0X4981E927C1497B77.avi,47,2275,1847,428,23.17271250676773,morphological_dilation,3,2
0X4981E927C1497B77.avi,65,1320,984,336,34.146341463414636,morphological_dilation,3,2
0X4984EEE2795FCC18.avi,71,3145,2601,544,20.915032679738562,morphological_dilation,3,2
0X4984EEE2795FCC18.avi,85,2205,1737,468,26.94300518134715,morphological_dilation,3,2
0X49852F59C8BEB29B.avi,62,1594,1238,356,28.75605815831987,morphological_dilation,3,2
0X49852F59C8BEB29B.avi,78,1263,923,340,36.83640303358614,morphological_dilation,3,2
0X498E73266178CB27.avi,74,2007,1595,412,25.830721003134798,morphological_dilation,3,2
0X498E73266178CB27.avi,94,1237,905,332,36.68508287292818,morphological_dilation,3,2
0X498F356AD182EFAA.avi,59,1580,1236,344,27.831715210355988,morphological_dilation,3,2
0X498F356AD182EFAA.avi,75,972,674,298,44.21364985163205,morphological_dilation,3,2
0X499747D399335BDA.avi,92,1525,1145,380,33.18777292576419,morphological_dilation,3,2
0X499747D399335BDA.avi,110,1017,673,344,51.114413075780085,morphological_dilation,3,2
0X499BA59C531FFB3D.avi,42,1702,1310,392,29.923664122137406,morphological_dilation,3,2
0X499BA59C531FFB3D.avi,58,1078,754,324,42.97082228116711,morphological_dilation,3,2
0X499DF9F90F827205.avi,48,2767,2273,494,21.733391992960847,morphological_dilation,3,2
0X499DF9F90F827205.avi,69,1530,1127,403,35.7586512866016,morphological_dilation,3,2
0X49A0A8D281B8EA27.avi,46,1571,1211,360,29.72749793559042,morphological_dilation,3,2
0X49A0A8D281B8EA27.avi,61,1055,747,308,41.231593038821956,morphological_dilation,3,2
0X49A2D5E5E1DAB5D0.avi,42,3069,2545,524,20.589390962671906,morphological_dilation,3,2
0X49A2D5E5E1DAB5D0.avi,50,1873,1441,432,29.979181124219288,morphological_dilation,3,2
0X49AA5AE78CD7E71F.avi,40,1469,1141,328,28.7467134092901,morphological_dilation,3,2
0X49AA5AE78CD7E71F.avi,50,1159,843,316,37.48517200474496,morphological_dilation,3,2
0X49ACC5C1965C1584.avi,77,3118,2626,492,18.735719725818736,morphological_dilation,3,2
0X49ACC5C1965C1584.avi,93,1834,1442,392,27.184466019417474,morphological_dilation,3,2
0X49B0D943B9388FB6.avi,45,3000,2492,508,20.38523274478331,morphological_dilation,3,2
0X49B0D943B9388FB6.avi,62,2221,1773,448,25.267907501410043,morphological_dilation,3,2
0X49B360CA6BB04B97.avi,78,1858,1447,411,28.403593642017967,morphological_dilation,3,2
0X49B360CA6BB04B97.avi,94,1201,849,352,41.46054181389871,morphological_dilation,3,2
0X49B7A10D057F78CC.avi,42,1619,1235,384,31.093117408906885,morphological_dilation,3,2
0X49B7A10D057F78CC.avi,57,912,612,300,49.01960784313725,morphological_dilation,3,2
0X49B7DDE85ED0816F.avi,2,1910,1510,400,26.490066225165563,morphological_dilation,3,2
0X49B7DDE85ED0816F.avi,15,1283,943,340,36.05514316012725,morphological_dilation,3,2
0X49BA35AEA9408653.avi,31,1917,1533,384,25.048923679060664,morphological_dilation,3,2
0X49BA35AEA9408653.avi,50,1647,1295,352,27.181467181467184,morphological_dilation,3,2
0X49BD5FBFC1A1E10A.avi,66,1558,1174,384,32.70868824531516,morphological_dilation,3,2
0X49BD5FBFC1A1E10A.avi,82,1291,939,352,37.48668796592119,morphological_dilation,3,2
0X49BDFC05CEC434.avi,77,1635,1279,356,27.834245504300238,morphological_dilation,3,2
0X49BDFC05CEC434.avi,90,986,710,276,38.87323943661972,morphological_dilation,3,2
0X49BE2A3124C97300.avi,36,1112,812,300,36.94581280788177,morphological_dilation,3,2
0X49BE2A3124C97300.avi,49,783,527,256,48.57685009487666,morphological_dilation,3,2
0X49BF970124381C81.avi,1,2525,2057,468,22.75157997083131,morphological_dilation,3,2
0X49BF970124381C81.avi,21,1528,1156,372,32.17993079584775,morphological_dilation,3,2
0X49C36B1EE9B8899C.avi,43,2564,2088,476,22.796934865900383,morphological_dilation,3,2
0X49C36B1EE9B8899C.avi,64,2221,1789,432,24.147568474007823,morphological_dilation,3,2
0X49C3F8C98AD65DEF.avi,124,1680,1300,380,29.230769230769234,morphological_dilation,3,2
0X49C3F8C98AD65DEF.avi,138,963,675,288,42.66666666666667,morphological_dilation,3,2
0X49C47E44816223A9.avi,74,1480,1132,348,30.742049469964666,morphological_dilation,3,2
0X49C47E44816223A9.avi,88,967,675,292,43.25925925925926,morphological_dilation,3,2
0X49C62C647514D46A.avi,50,2041,1633,408,24.98469075321494,morphological_dilation,3,2
0X49C62C647514D46A.avi,63,1481,1133,348,30.71491615180936,morphological_dilation,3,2
0X49C65367B00E4D2A.avi,105,1829,1437,392,27.279053583855255,morphological_dilation,3,2
0X49C65367B00E4D2A.avi,122,1102,754,348,46.15384615384615,morphological_dilation,3,2
0X49C74443F2369C33.avi,36,1625,1247,378,30.312750601443465,morphological_dilation,3,2
0X49C74443F2369C33.avi,50,1073,760,313,41.18421052631579,morphological_dilation,3,2
0X49CAA8810D3D80CD.avi,52,3908,3356,552,16.448152562574496,morphological_dilation,3,2
0X49CAA8810D3D80CD.avi,69,3392,2876,516,17.941585535465926,morphological_dilation,3,2
0X49CE160322B691A7.avi,81,1438,1102,336,30.490018148820326,morphological_dilation,3,2
0X49CE160322B691A7.avi,98,875,603,272,45.107794361525706,morphological_dilation,3,2
0X49CEF0778309C672.avi,117,1619,1223,396,32.379394930498776,morphological_dilation,3,2
0X49CEF0778309C672.avi,136,952,640,312,48.75,morphological_dilation,3,2
0X49D808E62B917785.avi,112,1766,1402,364,25.962910128388017,morphological_dilation,3,2
0X49D808E62B917785.avi,134,1262,938,324,34.54157782515991,morphological_dilation,3,2
0X49DBF6C7D320DBB9.avi,94,1413,1046,367,35.08604206500956,morphological_dilation,3,2
0X49DBF6C7D320DBB9.avi,120,934,598,336,56.187290969899664,morphological_dilation,3,2
0X49E1293560BCBC12.avi,3,3112,2600,512,19.692307692307693,morphological_dilation,3,2
0X49E1293560BCBC12.avi,23,1952,1524,428,28.083989501312335,morphological_dilation,3,2
0X49E22F656F26A6EB.avi,48,1855,1487,368,24.747814391392065,morphological_dilation,3,2
0X49E22F656F26A6EB.avi,62,1124,824,300,36.407766990291265,morphological_dilation,3,2
0X49EC1927F5747B19.avi,107,1541,1181,360,30.482641828958513,morphological_dilation,3,2
0X49EC1927F5747B19.avi,110,2202,1618,584,36.093943139678615,morphological_dilation,3,2
0X49EC1EFA6775E370.avi,66,1562,1186,376,31.703204047217536,morphological_dilation,3,2
0X49EC1EFA6775E370.avi,79,1102,778,324,41.645244215938305,morphological_dilation,3,2
0X49EC98DBE77F6C94.avi,116,2225,1797,428,23.817473567056204,morphological_dilation,3,2
0X49EC98DBE77F6C94.avi,134,1414,1062,352,33.14500941619586,morphological_dilation,3,2
0X49EDDBE4F26EB4E9.avi,71,548,340,208,61.1764705882353,morphological_dilation,3,2
0X49EDDBE4F26EB4E9.avi,128,1043,755,288,38.145695364238414,morphological_dilation,3,2
0X49F240B6D6F355F.avi,30,1210,890,320,35.95505617977528,morphological_dilation,3,2
0X49F240B6D6F355F.avi,43,963,679,284,41.82621502209131,morphological_dilation,3,2
0X49F9930439F79E9A.avi,55,1835,1459,376,25.77107607950651,morphological_dilation,3,2
0X49F9930439F79E9A.avi,82,1431,1083,348,32.13296398891966,morphological_dilation,3,2
0X49FD1A0005AA0D07.avi,148,2320,1880,440,23.404255319148938,morphological_dilation,3,2
0X49FD1A0005AA0D07.avi,177,1303,971,332,34.19155509783728,morphological_dilation,3,2
0X4A02A8CE52565FB9.avi,43,925,649,276,42.526964560862865,morphological_dilation,3,2
0X4A02A8CE52565FB9.avi,56,632,388,244,62.88659793814433,morphological_dilation,3,2
0X4A063C378FE634E1.avi,128,1430,1066,364,34.146341463414636,morphological_dilation,3,2
0X4A063C378FE634E1.avi,145,901,613,288,46.98205546492659,morphological_dilation,3,2
0X4A0B8B249A18FC1C.avi,68,2345,1913,432,22.582331416623106,morphological_dilation,3,2
0X4A0B8B249A18FC1C.avi,88,1536,1172,364,31.058020477815703,morphological_dilation,3,2
0X4A0C7C0FE8253F6E.avi,120,1939,1540,399,25.90909090909091,morphological_dilation,3,2
0X4A0C7C0FE8253F6E.avi,141,1352,1010,342,33.86138613861387,morphological_dilation,3,2
0X4A0CD8CE170B824A.avi,34,1219,915,304,33.224043715846996,morphological_dilation,3,2
0X4A0CD8CE170B824A.avi,52,1072,784,288,36.734693877551024,morphological_dilation,3,2
0X4A0E87C1BB42B16D.avi,90,2047,1639,408,24.893227577791336,morphological_dilation,3,2
0X4A0E87C1BB42B16D.avi,108,1404,1068,336,31.46067415730337,morphological_dilation,3,2
0X4A0E967B4D0C7A71.avi,57,2023,1619,404,24.953675108091414,morphological_dilation,3,2
0X4A0E967B4D0C7A71.avi,70,1254,922,332,36.00867678958785,morphological_dilation,3,2
0X4A11C148E80CABDE.avi,32,788,530,258,48.679245283018865,morphological_dilation,3,2
0X4A11C148E80CABDE.avi,52,469,281,188,66.90391459074732,morphological_dilation,3,2
0X4A120EA254F8C48B.avi,131,2195,1751,444,25.35693889206168,morphological_dilation,3,2
0X4A120EA254F8C48B.avi,145,1222,870,352,40.45977011494253,morphological_dilation,3,2
0X4A121E9371A35313.avi,55,1935,1499,436,29.086057371581052,morphological_dilation,3,2
0X4A121E9371A35313.avi,67,1506,1123,383,34.10507569011576,morphological_dilation,3,2
0X4A134402A0DA7805.avi,73,1320,996,324,32.53012048192771,morphological_dilation,3,2
0X4A134402A0DA7805.avi,89,944,666,278,41.74174174174174,morphological_dilation,3,2
0X4A18018C9EB31709.avi,48,1502,1142,360,31.523642732049034,morphological_dilation,3,2
0X4A18018C9EB31709.avi,64,1140,798,342,42.857142857142854,morphological_dilation,3,2
0X4A1A9413B0697A3D.avi,129,2029,1633,396,24.24984690753215,morphological_dilation,3,2
0X4A1A9413B0697A3D.avi,149,1030,734,296,40.32697547683924,morphological_dilation,3,2
0X4A1E66BA1F5A32CB.avi,54,2803,2327,476,20.455522131499784,morphological_dilation,3,2
0X4A1E66BA1F5A32CB.avi,67,2207,1787,420,23.503077783995526,morphological_dilation,3,2
0X4A2A840A571C7468.avi,83,1883,1493,390,26.1219022103148,morphological_dilation,3,2
0X4A2A840A571C7468.avi,99,1200,884,316,35.74660633484163,morphological_dilation,3,2
0X4A2C2049EAB5E378.avi,1,2032,1584,448,28.28282828282828,morphological_dilation,3,2
0X4A2C2049EAB5E378.avi,19,1270,922,348,37.744034707158356,morphological_dilation,3,2
0X4A2D1333CC39F29B.avi,120,3044,2548,496,19.46624803767661,morphological_dilation,3,2
0X4A2D1333CC39F29B.avi,135,1811,1399,412,29.44960686204432,morphological_dilation,3,2
0X4A31252226254DF.avi,40,2116,1672,444,26.555023923444978,morphological_dilation,3,2
0X4A31252226254DF.avi,51,1342,962,380,39.5010395010395,morphological_dilation,3,2
0X4A317939C584CC0D.avi,57,1660,1268,392,30.914826498422716,morphological_dilation,3,2
0X4A317939C584CC0D.avi,72,1085,746,339,45.44235924932976,morphological_dilation,3,2
0X4A3198A53976E7B3.avi,33,1692,1320,372,28.18181818181818,morphological_dilation,3,2
0X4A3198A53976E7B3.avi,48,1162,858,304,35.43123543123543,morphological_dilation,3,2
0X4A33F1C96141477.avi,51,1717,1346,371,27.563150074294207,morphological_dilation,3,2
0X4A33F1C96141477.avi,69,1108,784,324,41.3265306122449,morphological_dilation,3,2
0X4A35EEBF2751AE5C.avi,52,1632,1264,368,29.11392405063291,morphological_dilation,3,2
0X4A35EEBF2751AE5C.avi,70,1024,716,308,43.01675977653631,morphological_dilation,3,2
0X4A3623EE62D009F0.avi,57,1601,1249,352,28.182546036829464,morphological_dilation,3,2
0X4A3623EE62D009F0.avi,75,980,704,276,39.20454545454545,morphological_dilation,3,2
0X4A3A43D8373D9CB2.avi,85,1801,1421,380,26.74173117522871,morphological_dilation,3,2
0X4A3A43D8373D9CB2.avi,102,1468,1122,346,30.83778966131907,morphological_dilation,3,2
0X4A4190933DB9D3F2.avi,47,1679,1307,372,28.46212700841622,morphological_dilation,3,2
0X4A4190933DB9D3F2.avi,65,1138,838,300,35.79952267303103,morphological_dilation,3,2
0X4A423F4A126B0CC0.avi,81,1253,933,320,34.29796355841372,morphological_dilation,3,2
0X4A423F4A126B0CC0.avi,97,883,607,276,45.46952224052718,morphological_dilation,3,2
0X4A497C867371D86.avi,154,1611,1231,380,30.869212022745735,morphological_dilation,3,2
0X4A497C867371D86.avi,170,1009,705,304,43.12056737588652,morphological_dilation,3,2
0X4A49AE73D48ED549.avi,2,2028,1620,408,25.185185185185183,morphological_dilation,3,2
0X4A49AE73D48ED549.avi,17,1557,1209,348,28.78411910669975,morphological_dilation,3,2
0X4A4BAD2CF6E771EF.avi,101,2166,1706,460,26.963657678780773,morphological_dilation,3,2
0X4A4BAD2CF6E771EF.avi,114,1324,928,396,42.672413793103445,morphological_dilation,3,2
0X4A4F385A385C35E8.avi,65,1879,1479,400,27.045300878972277,morphological_dilation,3,2
0X4A4F385A385C35E8.avi,78,1230,898,332,36.97104677060133,morphological_dilation,3,2
0X4A50992FC6CE05CB.avi,149,1899,1507,392,26.011944260119442,morphological_dilation,3,2
0X4A50992FC6CE05CB.avi,167,1071,751,320,42.60985352862849,morphological_dilation,3,2
0X4A51D81E85B39997.avi,0,2402,1970,432,21.928934010152286,morphological_dilation,3,2
0X4A51D81E85B39997.avi,14,1955,1567,388,24.760689215060623,morphological_dilation,3,2
0X4A59A40F68222623.avi,44,1855,1463,392,26.794258373205743,morphological_dilation,3,2
0X4A59A40F68222623.avi,58,1211,883,328,37.14609286523216,morphological_dilation,3,2
0X4A59BE63FB51A4C4.avi,48,1715,1339,376,28.0806572068708,morphological_dilation,3,2
0X4A59BE63FB51A4C4.avi,65,1242,922,320,34.70715835140998,morphological_dilation,3,2
0X4A5B9DD5E6B03105.avi,70,3101,2541,560,22.03856749311295,morphological_dilation,3,2
0X4A5B9DD5E6B03105.avi,90,1834,1383,451,32.610267534345624,morphological_dilation,3,2
0X4A5C8A696DE2C287.avi,123,2372,1920,452,23.541666666666668,morphological_dilation,3,2
0X4A5C8A696DE2C287.avi,137,1458,1090,368,33.76146788990826,morphological_dilation,3,2
0X4A6184500426A482.avi,113,1856,1453,403,27.735719201651754,morphological_dilation,3,2
0X4A6184500426A482.avi,135,1179,851,328,38.54289071680376,morphological_dilation,3,2
0X4A6300E2E21BB965.avi,42,2314,1882,432,22.954303931987248,morphological_dilation,3,2
0X4A6300E2E21BB965.avi,58,1424,1088,336,30.88235294117647,morphological_dilation,3,2
0X4A6673C3B23FE5D4.avi,64,1779,1384,395,28.540462427745666,morphological_dilation,3,2
0X4A6673C3B23FE5D4.avi,82,1110,798,312,39.097744360902254,morphological_dilation,3,2
0X4A66A42C88E9C43E.avi,132,2105,1685,420,24.92581602373887,morphological_dilation,3,2
0X4A66A42C88E9C43E.avi,155,1255,907,348,38.36824696802646,morphological_dilation,3,2
0X4A67C7061D12E437.avi,121,1336,1008,328,32.53968253968254,morphological_dilation,3,2
0X4A67C7061D12E437.avi,139,1134,838,296,35.32219570405728,morphological_dilation,3,2
0X4A6B1963809D914F.avi,0,1766,1382,384,27.785817655571638,morphological_dilation,3,2
0X4A6B1963809D914F.avi,15,910,610,300,49.18032786885246,morphological_dilation,3,2
0X4A6B7B77F43D03BF.avi,42,1256,897,359,40.022296544035676,morphological_dilation,3,2
0X4A6B7B77F43D03BF.avi,59,1033,709,324,45.6981664315938,morphological_dilation,3,2
0X4A74EC6C63124A3D.avi,83,1512,1156,356,30.79584775086505,morphological_dilation,3,2
0X4A74EC6C63124A3D.avi,102,971,679,292,43.004418262150224,morphological_dilation,3,2
0X4A792B82556BDA0A.avi,50,1464,1088,376,34.55882352941176,morphological_dilation,3,2
0X4A792B82556BDA0A.avi,69,888,581,307,52.83993115318416,morphological_dilation,3,2
0X4A79886D8A617331.avi,47,2370,1914,456,23.824451410658305,morphological_dilation,3,2
0X4A79886D8A617331.avi,65,1345,997,348,34.90471414242728,morphological_dilation,3,2
0X4A7A08B4859C2466.avi,85,2018,1614,404,25.03097893432466,morphological_dilation,3,2
0X4A7A08B4859C2466.avi,108,1731,1351,380,28.127313101406365,morphological_dilation,3,2
0X4A7A4FAAE293863A.avi,49,1047,755,292,38.675496688741724,morphological_dilation,3,2
0X4A7A4FAAE293863A.avi,62,670,438,232,52.96803652968036,morphological_dilation,3,2
0X4A82F51E7B0BD0B3.avi,55,2025,1605,420,26.168224299065418,morphological_dilation,3,2
0X4A82F51E7B0BD0B3.avi,70,1194,866,328,37.87528868360277,morphological_dilation,3,2
0X4A86772242CB975.avi,30,1466,1134,332,29.276895943562607,morphological_dilation,3,2
0X4A86772242CB975.avi,43,1303,983,320,32.55340793489319,morphological_dilation,3,2
0X4A86B3D9A1460493.avi,53,1510,1130,380,33.6283185840708,morphological_dilation,3,2
0X4A86B3D9A1460493.avi,72,901,605,296,48.925619834710744,morphological_dilation,3,2
0X4A8AD1EA88C671DE.avi,78,1248,910,338,37.142857142857146,morphological_dilation,3,2
0X4A8AD1EA88C671DE.avi,92,1772,1388,384,27.6657060518732,morphological_dilation,3,2
0X4A8BD43F7D5D5A1D.avi,37,1173,877,296,33.75142531356899,morphological_dilation,3,2
0X4A8BD43F7D5D5A1D.avi,51,708,468,240,51.28205128205128,morphological_dilation,3,2
0X4A8E2CDD51954420.avi,50,4456,3860,596,15.44041450777202,morphological_dilation,3,2
0X4A8E2CDD51954420.avi,74,3847,3299,548,16.61109427099121,morphological_dilation,3,2
0X4A8E3E2FB03F2A52.avi,87,1783,1411,372,26.364280652019843,morphological_dilation,3,2
0X4A8E3E2FB03F2A52.avi,103,1099,781,318,40.71702944942381,morphological_dilation,3,2
0X4A90CC99C48AC524.avi,58,1170,862,308,35.730858468677496,morphological_dilation,3,2
0X4A90CC99C48AC524.avi,68,802,538,264,49.07063197026022,morphological_dilation,3,2
0X4A922ED4E6FD062E.avi,106,1684,1328,356,26.80722891566265,morphological_dilation,3,2
0X4A922ED4E6FD062E.avi,128,994,702,292,41.5954415954416,morphological_dilation,3,2
0X4A94E80ECE238D5D.avi,32,1819,1427,392,27.470217238962856,morphological_dilation,3,2
0X4A94E80ECE238D5D.avi,43,1087,775,312,40.25806451612903,morphological_dilation,3,2
0X4AAB5FF288E161A4.avi,89,2545,2077,468,22.532498796340878,morphological_dilation,3,2
0X4AAB5FF288E161A4.avi,112,1579,1207,372,30.820215410107703,morphological_dilation,3,2
0X4AAB72A545D59B3C.avi,220,1334,1014,320,31.558185404339252,morphological_dilation,3,2
0X4AAB72A545D59B3C.avi,235,802,540,262,48.51851851851852,morphological_dilation,3,2
0X4AAE1006E3BED4E3.avi,39,2210,1794,416,23.18840579710145,morphological_dilation,3,2
0X4AAE1006E3BED4E3.avi,52,1417,1065,352,33.051643192488264,morphological_dilation,3,2
0X4AB5A5C9DDFB0619.avi,95,1932,1540,392,25.454545454545453,morphological_dilation,3,2
0X4AB5A5C9DDFB0619.avi,115,1136,816,320,39.21568627450981,morphological_dilation,3,2
0X4AB6898CED6FCBF7.avi,38,1409,1077,332,30.8263695450325,morphological_dilation,3,2
0X4AB6898CED6FCBF7.avi,54,853,565,288,50.97345132743363,morphological_dilation,3,2
0X4AB89A6D9C9B4EAC.avi,50,2528,2045,483,23.618581907090462,morphological_dilation,3,2
0X4AB89A6D9C9B4EAC.avi,65,2141,1693,448,26.4619019492026,morphological_dilation,3,2
0X4AB98BB972E5ACEB.avi,89,1534,1166,368,31.56089193825043,morphological_dilation,3,2
0X4AB98BB972E5ACEB.avi,107,935,636,299,47.0125786163522,morphological_dilation,3,2
0X4ABB170F5E95C0A0.avi,42,1444,1060,384,36.22641509433962,morphological_dilation,3,2
0X4ABB170F5E95C0A0.avi,52,941,613,328,53.507340946166394,morphological_dilation,3,2
0X4ABC1176D3D625B4.avi,43,1938,1546,392,25.35575679172057,morphological_dilation,3,2
0X4ABC1176D3D625B4.avi,62,1232,912,320,35.08771929824561,morphological_dilation,3,2
0X4AC474B089EFC824.avi,93,1744,1364,380,27.859237536656888,morphological_dilation,3,2
0X4AC474B089EFC824.avi,110,1087,783,304,38.8250319284802,morphological_dilation,3,2
0X4AC8A1036351CD7A.avi,100,1917,1529,388,25.376062786134728,morphological_dilation,3,2
0X4AC8A1036351CD7A.avi,119,1379,1020,359,35.19607843137255,morphological_dilation,3,2
0X4ACCB4F9F816D5E9.avi,4,1100,812,288,35.467980295566505,morphological_dilation,3,2
0X4ACCB4F9F816D5E9.avi,22,807,558,249,44.623655913978496,morphological_dilation,3,2
0X4AD47C3103D9FD6D.avi,55,5236,4572,664,14.52318460192476,morphological_dilation,3,2
0X4AD47C3103D9FD6D.avi,75,2959,2423,536,22.12133718530747,morphological_dilation,3,2
0X4AD48990409BEA7F.avi,49,1276,948,328,34.59915611814346,morphological_dilation,3,2
0X4AD48990409BEA7F.avi,68,794,534,260,48.68913857677903,morphological_dilation,3,2
0X4AD5767864F972AF.avi,43,2161,1749,412,23.556317895940538,morphological_dilation,3,2
0X4AD5767864F972AF.avi,59,1375,1035,340,32.850241545893724,morphological_dilation,3,2
0X4AE10D9EF94811BA.avi,2,1840,1462,378,25.85499316005472,morphological_dilation,3,2
0X4AE10D9EF94811BA.avi,17,1539,1195,344,28.78661087866109,morphological_dilation,3,2
0X4AE13510C2FEE40E.avi,39,904,594,310,52.18855218855219,morphological_dilation,3,2
0X4AE13510C2FEE40E.avi,50,747,479,268,55.94989561586638,morphological_dilation,3,2
0X4AE44D9414344C78.avi,37,1505,1153,352,30.529054640069386,morphological_dilation,3,2
0X4AE44D9414344C78.avi,55,1011,691,320,46.30969609261939,morphological_dilation,3,2
0X4AE4981D62FD4A2F.avi,104,1440,1075,365,33.95348837209302,morphological_dilation,3,2
0X4AE4981D62FD4A2F.avi,126,904,604,300,49.668874172185426,morphological_dilation,3,2
0X4AE79DABBD8D1F6D.avi,49,1667,1283,384,29.929851909586908,morphological_dilation,3,2
0X4AE79DABBD8D1F6D.avi,66,1101,774,327,42.248062015503876,morphological_dilation,3,2
0X4AE815B9D7942730.avi,64,1020,724,296,40.88397790055249,morphological_dilation,3,2
0X4AE815B9D7942730.avi,80,780,524,256,48.854961832061065,morphological_dilation,3,2
0X4AE85C73AA12C02F.avi,99,2989,2501,488,19.51219512195122,morphological_dilation,3,2
0X4AE85C73AA12C02F.avi,118,2630,2170,460,21.19815668202765,morphological_dilation,3,2
0X4AEB420BC16F865B.avi,40,1270,948,322,33.9662447257384,morphological_dilation,3,2
0X4AEB420BC16F865B.avi,53,808,528,280,53.03030303030303,morphological_dilation,3,2
0X4AF0B1C1E9B8A1A1.avi,89,1447,1083,364,33.61034164358264,morphological_dilation,3,2
0X4AF0B1C1E9B8A1A1.avi,105,997,687,310,45.12372634643377,morphological_dilation,3,2
0X4AF13F1F6DDCD882.avi,75,1022,742,280,37.735849056603776,morphological_dilation,3,2
0X4AF13F1F6DDCD882.avi,90,708,460,248,53.91304347826087,morphological_dilation,3,2
0X4AF15C56DD02C3C0.avi,119,1623,1263,360,28.50356294536817,morphological_dilation,3,2
0X4AF15C56DD02C3C0.avi,139,1234,922,312,33.839479392624725,morphological_dilation,3,2
0X4AFA0E75120A4E8D.avi,29,2357,1894,463,24.44561774023231,morphological_dilation,3,2
0X4AFA0E75120A4E8D.avi,41,1558,1162,396,34.07917383820998,morphological_dilation,3,2
0X4AFA30A014892014.avi,89,1256,936,320,34.18803418803419,morphological_dilation,3,2
0X4AFA30A014892014.avi,102,896,620,276,44.516129032258064,morphological_dilation,3,2
0X4AFFD0B23897952C.avi,56,1917,1521,396,26.035502958579883,morphological_dilation,3,2
0X4AFFD0B23897952C.avi,75,1095,783,312,39.84674329501915,morphological_dilation,3,2
0X4B071CB75AAF67A7.avi,1,2587,2095,492,23.484486873508352,morphological_dilation,3,2
0X4B071CB75AAF67A7.avi,20,1786,1362,424,31.130690161527163,morphological_dilation,3,2
0X4B07B1AA398DDD94.avi,52,1657,1281,376,29.352068696330992,morphological_dilation,3,2
0X4B07B1AA398DDD94.avi,69,1047,747,300,40.16064257028113,morphological_dilation,3,2
0X4B082E613A87C172.avi,79,2017,1625,392,24.123076923076923,morphological_dilation,3,2
0X4B082E613A87C172.avi,96,1304,968,336,34.710743801652896,morphological_dilation,3,2
0X4B09D05622E61B48.avi,34,879,619,260,42.003231017770595,morphological_dilation,3,2
0X4B09D05622E61B48.avi,44,644,420,224,53.333333333333336,morphological_dilation,3,2
0X4B0A82F5ED5679DA.avi,47,1601,1237,364,29.426030719482622,morphological_dilation,3,2
0X4B0A82F5ED5679DA.avi,66,1033,721,312,43.27323162274618,morphological_dilation,3,2
0X4B0FE3095BD77020.avi,40,933,669,264,39.46188340807175,morphological_dilation,3,2
0X4B0FE3095BD77020.avi,52,601,381,220,57.74278215223097,morphological_dilation,3,2
0X4B11E88B93EDBFDC.avi,72,1141,821,320,38.976857490864795,morphological_dilation,3,2
0X4B11E88B93EDBFDC.avi,90,667,403,264,65.50868486352357,morphological_dilation,3,2
0X4B122FA0EEEDA898.avi,1,2031,1627,404,24.830977258758452,morphological_dilation,3,2
0X4B122FA0EEEDA898.avi,19,1297,965,332,34.4041450777202,morphological_dilation,3,2
0X4B1424E2649E16B1.avi,60,2827,2324,503,21.64371772805508,morphological_dilation,3,2
0X4B1424E2649E16B1.avi,68,1822,1398,424,30.32904148783977,morphological_dilation,3,2
0X4B166078B705F934.avi,71,2237,1801,436,24.208772903942254,morphological_dilation,3,2
0X4B166078B705F934.avi,90,1459,1083,376,34.71837488457987,morphological_dilation,3,2
0X4B19A8E80BA019E9.avi,99,1859,1459,400,27.416038382453735,morphological_dilation,3,2
0X4B19A8E80BA019E9.avi,121,1145,805,340,42.2360248447205,morphological_dilation,3,2
0X4B1A9E16A188C018.avi,120,1711,1337,374,27.973074046372474,morphological_dilation,3,2
0X4B1A9E16A188C018.avi,145,1117,809,308,38.0716934487021,morphological_dilation,3,2
0X4B1E3D75434F6785.avi,75,1519,1151,368,31.97219808861859,morphological_dilation,3,2
