FileName,ESV_corrected,ESC_corrected_frame,EDV_corrected,EDV_corrected_frame,PixelDifference,TotalFrames
0X47DBEA2F11240016.avi,1056,18,1569,3,513,2
0X47DE6565CC0A74F0.avi,754,89,1265,75,511,2
0X47E00F696D481DE7.avi,998,102,1647,86,649,2
0X47E115F8D0A797EE.avi,1210,65,2143,49,933,2
0X47E5C10C8132FFB2.avi,1024,67,1551,44,527,2
0X47EDDE2F8004F754.avi,1143,8,1614,0,471,2
0X47F00D882D730416.avi,1120,52,1649,36,529,2
0X47F34619DCEFCDC9.avi,1094,116,1913,99,819,2
0X47FC02860FC36935.avi,2038,59,3401,44,1363,2
0X47FC0610DB80051A.avi,1571,163,2067,150,496,2
0X47FC5FBFF53B0AD8.avi,1972,59,2976,47,1004,2
0X47FCF3189BE29C79.avi,1018,103,1631,86,613,2
0X480291080E3DD3EE.avi,1107,16,1779,0,672,2
0X4803F7D876C339CF.avi,1101,44,1863,30,762,2
0X480A7B6D54009BF8.avi,985,63,1571,44,586,2
0X480F3C8E8D43D621.avi,1106,148,1736,133,630,2
0X4812581D45B5FFC5.avi,1036,120,1691,100,655,2
0X4816823BCF1EDFC6.avi,1202,141,1889,122,687,2
0X4817AC0DD12566F8.avi,1150,68,1887,51,737,2
0X4817C5B6DA01BD03.avi,947,99,1554,84,607,2
0X48182B4ADA3FFE0E.avi,1854,18,2514,0,660,2
0X481CC400687B5EBF.avi,1101,93,1785,77,684,2
0X4821B047209D5A54.avi,2551,62,2829,36,278,2
0X4827A66C595F8E76.avi,1098,164,1592,145,494,2
0X482848939C63FAA8.avi,1605,87,1938,67,333,2
0X482BB41895F1974D.avi,799,49,1187,31,388,2
0X482E380A512BB6E4.avi,889,120,1400,103,511,2
0X4834F567A2EAED1C.avi,1722,91,2284,71,562,2
0X483BF2DFD6CDFD0A.avi,3096,57,3488,45,392,2
0X483D8D5364D95CAF.avi,1306,78,2015,57,709,2
0X483DBCA3562BA53B.avi,771,75,1215,56,444,2
0X4840DCB7E1FD00F7.avi,1136,149,1891,133,755,2
0X48451904D8FEA4C6.avi,1066,96,1592,83,526,2
0X484A7AD1C7FCF417.avi,1021,59,1565,45,544,2
0X484B7E454D147B.avi,915,82,1439,61,524,2
0X484D1623FDD8A749.avi,1993,77,2258,64,265,2
0X484D532533D59798.avi,1197,64,1820,44,623,2
0X484F1CB40EAD34A9.avi,894,68,1408,53,514,2
0X4851ABCA6F1C46AD.avi,1219,45,1843,37,624,2
0X4859CCA5F75542D1.avi,853,153,1284,129,431,2
0X485A11110AA338D0.avi,1340,108,2112,92,772,2
0X485CE172721DFD8.avi,1239,88,2093,66,854,2
0X4860838E68AACEB4.avi,1615,110,2587,93,972,2
0X4868DEBC55A12E1B.avi,1112,78,1749,56,637,2
0X4868F081436C4E7F.avi,924,18,1437,1,513,2
0X486FA2FEA63A167A.avi,1193,55,1805,37,612,2
0X48761851D94C1763.avi,610,93,949,77,339,2
0X487AD58712D5936A.avi,1185,135,2000,121,815,2
0X487B52623BC14C25.avi,1796,101,3191,84,1395,2
0X487BE41D13192D63.avi,1511,81,2092,69,581,2
0X487CC25D3120FE8D.avi,2608,73,3104,58,496,2
0X487D527B99627548.avi,934,122,1474,110,540,2
0X488191DE8CF0E63B.avi,1298,71,1700,54,402,2
0X48832D83C5EA9C32.avi,2004,83,2595,67,591,2
0X4886855CBADF5BB3.avi,1435,57,2075,40,640,2
0X4887AAE8BCAC9286.avi,1780,65,2952,50,1172,2
0X4888320B67665CA8.avi,1456,45,2362,32,906,2
0X48886D77793F5850.avi,952,168,1519,143,567,2
0X48888B44E3758571.avi,1239,15,2247,1,1008,2
0X4889B480C7F3DE83.avi,1669,61,1753,49,84,2
0X488A8BD8F6A78FF8.avi,990,105,1519,93,529,2
0X488A9E8C9FA6EB57.avi,1868,112,3294,93,1426,2
0X488B0786FF0F086A.avi,3001,292,3383,276,382,2
0X488B410FB47B4A07.avi,629,92,915,77,286,2
0X48905E6FBAB24E3E.avi,1574,64,1988,45,414,2
0X489167E14B9C014A.avi,1682,49,1977,36,295,2
0X4891812FCC8C95E2.avi,897,54,1457,40,560,2
0X4892E16D5D95CD31.avi,1099,53,1844,37,745,2
0X489D45892048716E.avi,1832,86,2727,66,895,2
0X489D6ED1143046F2.avi,1179,67,1975,47,796,2
0X48A48CC20E69F8E2.avi,1125,98,1794,83,669,2
0X48A4F255004328E7.avi,626,107,946,95,320,2
0X48A59BC77070770F.avi,1288,68,2047,51,759,2
0X48AB3B6BB64769CF.avi,2039,51,3398,32,1359,2
0X48AEC7223D38243F.avi,1992,40,2379,28,387,2
0X48B303AFA90A828C.avi,760,71,1215,50,455,2
0X48B308E0C21D4B85.avi,979,16,1587,0,608,2
0X48B321DB37448DE9.avi,912,141,1508,122,596,2
0X48B6FCFA36098E11.avi,975,89,1360,66,385,2
0X48BBF30A7546656A.avi,1133,54,1711,27,578,2
0X48BD9C2CC57340F5.avi,1320,61,2117,46,797,2
0X48BFAB6CDE750792.avi,1454,55,2254,40,800,2
0X48C35748D6FE9BD.avi,655,50,1012,32,357,2
0X48C5E7FC78E0B3C3.avi,2260,90,3762,73,1502,2
0X48C692E19E840EB8.avi,1018,115,1715,94,697,2
0X48C706997F5917E1.avi,1260,112,2412,97,1152,2
0X48CBBF7A0777B553.avi,1385,112,2058,94,673,2
0X48D0C45E9175BCE4.avi,938,62,1621,45,683,2
0X48DFC126ECE35F6.avi,687,96,1129,80,442,2
0X48E089AA482624B6.avi,1071,44,1741,35,670,2
0X48E948163E52C138.avi,1274,144,2062,132,788,2
0X48E96C890A4B8718.avi,1983,137,2775,106,792,2
0X48ECC3432A84187D.avi,1188,70,1795,57,607,2
0X48EE9F14AAE3EE3F.avi,906,124,1487,108,581,2
0X48EF4B8D2F830E37.avi,833,100,1209,81,376,2
0X48EF57DA13FC7FB.avi,1152,18,1842,2,690,2
0X48F44CF772604CB1.avi,1084,74,1653,60,569,2
0X48F785ADBEE3A124.avi,1659,73,2135,57,476,2
0X48FB28BF9BD812DE.avi,956,69,1427,54,471,2
0X48FDAE89721A2522.avi,1260,63,1732,45,472,2
0X48FEAA4071907A5F.avi,2082,78,2553,59,471,2
0X490155F11EF9C102.avi,1531,155,1740,140,209,2
0X490212526E6630EF.avi,856,16,1319,3,463,2
0X49055E259A033164.avi,1282,64,1980,43,698,2
0X490D0EA790DF7EE.avi,1131,75,1756,61,625,2
0X490FC9C6C17960BD.avi,1210,69,1916,49,706,2
0X49110DEED5E41E90.avi,1635,55,2484,39,849,2
0X491140370364F803.avi,1111,64,1859,55,748,2
0X491631C533031846.avi,1224,69,1798,52,574,2
0X4917A8741F962DC4.avi,1389,68,2013,48,624,2
0X4918DDB4B3AE8FC7.avi,2158,68,2900,50,742,2
0X49215CF6782C83B3.avi,1816,55,2781,38,965,2
0X49219BA9202C833A.avi,1156,76,1920,60,764,2
0X4922C566511C69B.avi,1003,79,1590,59,587,2
0X49258D5237927836.avi,1081,46,1815,36,734,2
0X492686F58624C49.avi,1084,110,1752,93,668,2
0X492B188B388D9C73.avi,754,55,1229,43,475,2
0X492F0DE600BCCCF6.avi,1705,54,2293,37,588,2
0X49326C4925025FBA.avi,1293,58,1709,43,416,2
0X4932FA4F98E5A311.avi,1151,22,1758,0,607,2
0X4937270C8599D8E3.avi,1130,132,1885,114,755,2
0X493771B14EDCFD4E.avi,1265,72,1985,54,720,2
0X4937A3E14F356EA8.avi,1212,175,1909,158,697,2
0X4937EFDC69F9E448.avi,1121,87,1808,72,687,2
0X49390CABDE34F630.avi,1673,81,2720,59,1047,2
0X493E34208D40DBB5.avi,1003,101,1289,91,286,2
0X493FECF89E87F1D0.avi,885,75,1374,55,489,2
0X4941EC81FA24A165.avi,837,64,1501,50,664,2
0X49422B590F116D76.avi,878,42,1262,31,384,2
0X49469A3E124DF90E.avi,1211,64,1610,41,399,2
0X49493213513922AB.avi,1030,102,1608,89,578,2
0X49494A45C6E49E0A.avi,1704,18,2925,0,1221,2
0X49551699F203E3F.avi,964,113,1674,96,710,2
0X495E462D0A659507.avi,912,74,1485,55,573,2
0X496081D42911B9B3.avi,1426,72,1753,57,327,2
0X4961E7D210D25ED8.avi,771,15,1321,2,550,2
0X49620F7B3E4CA28A.avi,929,65,1402,61,473,2
0X49644314B8335790.avi,2236,70,2844,52,608,2
0X49678CDE9243313E.avi,1256,93,1780,79,524,2
0X496A6570C645044C.avi,1192,63,1968,44,776,2
0X496C4F738B83C8FB.avi,974,58,1475,48,501,2
0X4970B5821D88BFCC.avi,631,89,1021,75,390,2
0X4975C1A2007A07F5.avi,1151,63,1681,45,530,2
0X4977ADFA42FCC6F2.avi,1740,102,2535,82,795,2
0X4979A9E814D3706E.avi,990,64,1534,49,544,2
0X497E354B515F4FE.avi,745,110,896,100,151,2
0X497E9DBC82C3D62C.avi,762,65,1243,50,481,2
0X49801A85ABE0FDEE.avi,2102,66,2570,40,468,2
0X4980924D1EFF7026.avi,942,90,1488,80,546,2
0X4981E927C1497B77.avi,1320,65,2275,47,955,2
0X4984EEE2795FCC18.avi,2205,85,3145,71,940,2
0X49852F59C8BEB29B.avi,1263,78,1594,62,331,2
0X498E73266178CB27.avi,1237,94,2007,74,770,2
0X498F356AD182EFAA.avi,972,75,1580,59,608,2
0X499747D399335BDA.avi,1017,110,1525,92,508,2
0X499BA59C531FFB3D.avi,1078,58,1702,42,624,2
0X499DF9F90F827205.avi,1530,69,2767,48,1237,2
0X49A0A8D281B8EA27.avi,1055,61,1571,46,516,2
0X49A2D5E5E1DAB5D0.avi,1873,50,3069,42,1196,2
0X49AA5AE78CD7E71F.avi,1159,50,1469,40,310,2
0X49ACC5C1965C1584.avi,1834,93,3118,77,1284,2
0X49B0D943B9388FB6.avi,2221,62,3000,45,779,2
0X49B360CA6BB04B97.avi,1201,94,1858,78,657,2
0X49B7A10D057F78CC.avi,912,57,1619,42,707,2
0X49B7DDE85ED0816F.avi,1283,15,1910,2,627,2
0X49BA35AEA9408653.avi,1647,50,1917,31,270,2
0X49BD5FBFC1A1E10A.avi,1291,82,1558,66,267,2
0X49BDFC05CEC434.avi,986,90,1635,77,649,2
0X49BE2A3124C97300.avi,783,49,1112,36,329,2
0X49BF970124381C81.avi,1528,21,2525,1,997,2
0X49C36B1EE9B8899C.avi,2221,64,2564,43,343,2
0X49C3F8C98AD65DEF.avi,963,138,1680,124,717,2
0X49C47E44816223A9.avi,967,88,1480,74,513,2
0X49C62C647514D46A.avi,1481,63,2041,50,560,2
0X49C65367B00E4D2A.avi,1102,122,1829,105,727,2
0X49C74443F2369C33.avi,1073,50,1625,36,552,2
0X49CAA8810D3D80CD.avi,3392,69,3908,52,516,2
0X49CE160322B691A7.avi,875,98,1438,81,563,2
0X49CEF0778309C672.avi,952,136,1619,117,667,2
0X49D808E62B917785.avi,1262,134,1766,112,504,2
0X49DBF6C7D320DBB9.avi,934,120,1413,94,479,2
0X49E1293560BCBC12.avi,1952,23,3112,3,1160,2
0X49E22F656F26A6EB.avi,1124,62,1855,48,731,2
0X49EC1927F5747B19.avi,1541,107,2202,110,661,2
0X49EC1EFA6775E370.avi,1102,79,1562,66,460,2
0X49EC98DBE77F6C94.avi,1414,134,2225,116,811,2
0X49EDDBE4F26EB4E9.avi,548,71,1043,128,495,2
0X49F240B6D6F355F.avi,963,43,1210,30,247,2
0X49F9930439F79E9A.avi,1431,82,1835,55,404,2
0X49FD1A0005AA0D07.avi,1303,177,2320,148,1017,2
0X4A02A8CE52565FB9.avi,632,56,925,43,293,2
0X4A063C378FE634E1.avi,901,145,1430,128,529,2
0X4A0B8B249A18FC1C.avi,1536,88,2345,68,809,2
0X4A0C7C0FE8253F6E.avi,1352,141,1939,120,587,2
0X4A0CD8CE170B824A.avi,1072,52,1219,34,147,2
0X4A0E87C1BB42B16D.avi,1404,108,2047,90,643,2
0X4A0E967B4D0C7A71.avi,1254,70,2023,57,769,2
0X4A11C148E80CABDE.avi,469,52,788,32,319,2
0X4A120EA254F8C48B.avi,1222,145,2195,131,973,2
0X4A121E9371A35313.avi,1506,67,1935,55,429,2
0X4A134402A0DA7805.avi,944,89,1320,73,376,2
0X4A18018C9EB31709.avi,1140,64,1502,48,362,2
0X4A1A9413B0697A3D.avi,1030,149,2029,129,999,2
0X4A1E66BA1F5A32CB.avi,2207,67,2803,54,596,2
0X4A2A840A571C7468.avi,1200,99,1883,83,683,2
0X4A2C2049EAB5E378.avi,1270,19,2032,1,762,2
0X4A2D1333CC39F29B.avi,1811,135,3044,120,1233,2
0X4A31252226254DF.avi,1342,51,2116,40,774,2
0X4A317939C584CC0D.avi,1085,72,1660,57,575,2
0X4A3198A53976E7B3.avi,1162,48,1692,33,530,2
0X4A33F1C96141477.avi,1108,69,1717,51,609,2
0X4A35EEBF2751AE5C.avi,1024,70,1632,52,608,2
0X4A3623EE62D009F0.avi,980,75,1601,57,621,2
0X4A3A43D8373D9CB2.avi,1468,102,1801,85,333,2
0X4A4190933DB9D3F2.avi,1138,65,1679,47,541,2
0X4A423F4A126B0CC0.avi,883,97,1253,81,370,2
0X4A497C867371D86.avi,1009,170,1611,154,602,2
0X4A49AE73D48ED549.avi,1557,17,2028,2,471,2
0X4A4BAD2CF6E771EF.avi,1324,114,2166,101,842,2
0X4A4F385A385C35E8.avi,1230,78,1879,65,649,2
0X4A50992FC6CE05CB.avi,1071,167,1899,149,828,2
0X4A51D81E85B39997.avi,1955,14,2402,0,447,2
0X4A59A40F68222623.avi,1211,58,1855,44,644,2
0X4A59BE63FB51A4C4.avi,1242,65,1715,48,473,2
0X4A5B9DD5E6B03105.avi,1834,90,3101,70,1267,2
0X4A5C8A696DE2C287.avi,1458,137,2372,123,914,2
0X4A6184500426A482.avi,1179,135,1856,113,677,2
0X4A6300E2E21BB965.avi,1424,58,2314,42,890,2
0X4A6673C3B23FE5D4.avi,1110,82,1779,64,669,2
0X4A66A42C88E9C43E.avi,1255,155,2105,132,850,2
0X4A67C7061D12E437.avi,1134,139,1336,121,202,2
0X4A6B1963809D914F.avi,910,15,1766,0,856,2
0X4A6B7B77F43D03BF.avi,1033,59,1256,42,223,2
0X4A74EC6C63124A3D.avi,971,102,1512,83,541,2
0X4A792B82556BDA0A.avi,888,69,1464,50,576,2
0X4A79886D8A617331.avi,1345,65,2370,47,1025,2
0X4A7A08B4859C2466.avi,1731,108,2018,85,287,2
0X4A7A4FAAE293863A.avi,670,62,1047,49,377,2
0X4A82F51E7B0BD0B3.avi,1194,70,2025,55,831,2
0X4A86772242CB975.avi,1303,43,1466,30,163,2
0X4A86B3D9A1460493.avi,901,72,1510,53,609,2
0X4A8AD1EA88C671DE.avi,1248,78,1772,92,524,2
0X4A8BD43F7D5D5A1D.avi,708,51,1173,37,465,2
0X4A8E2CDD51954420.avi,3847,74,4456,50,609,2
0X4A8E3E2FB03F2A52.avi,1099,103,1783,87,684,2
0X4A90CC99C48AC524.avi,802,68,1170,58,368,2
0X4A922ED4E6FD062E.avi,994,128,1684,106,690,2
0X4A94E80ECE238D5D.avi,1087,43,1819,32,732,2
0X4AAB5FF288E161A4.avi,1579,112,2545,89,966,2
0X4AAB72A545D59B3C.avi,802,235,1334,220,532,2
0X4AAE1006E3BED4E3.avi,1417,52,2210,39,793,2
0X4AB5A5C9DDFB0619.avi,1136,115,1932,95,796,2
0X4AB6898CED6FCBF7.avi,853,54,1409,38,556,2
0X4AB89A6D9C9B4EAC.avi,2141,65,2528,50,387,2
0X4AB98BB972E5ACEB.avi,935,107,1534,89,599,2
0X4ABB170F5E95C0A0.avi,941,52,1444,42,503,2
0X4ABC1176D3D625B4.avi,1232,62,1938,43,706,2
0X4AC474B089EFC824.avi,1087,110,1744,93,657,2
0X4AC8A1036351CD7A.avi,1379,119,1917,100,538,2
0X4ACCB4F9F816D5E9.avi,807,22,1100,4,293,2
0X4AD47C3103D9FD6D.avi,2959,75,5236,55,2277,2
0X4AD48990409BEA7F.avi,794,68,1276,49,482,2
0X4AD5767864F972AF.avi,1375,59,2161,43,786,2
0X4AE10D9EF94811BA.avi,1539,17,1840,2,301,2
0X4AE13510C2FEE40E.avi,747,50,904,39,157,2
0X4AE44D9414344C78.avi,1011,55,1505,37,494,2
0X4AE4981D62FD4A2F.avi,904,126,1440,104,536,2
0X4AE79DABBD8D1F6D.avi,1101,66,1667,49,566,2
0X4AE815B9D7942730.avi,780,80,1020,64,240,2
0X4AE85C73AA12C02F.avi,2630,118,2989,99,359,2
0X4AEB420BC16F865B.avi,808,53,1270,40,462,2
0X4AF0B1C1E9B8A1A1.avi,997,105,1447,89,450,2
0X4AF13F1F6DDCD882.avi,708,90,1022,75,314,2
0X4AF15C56DD02C3C0.avi,1234,139,1623,119,389,2
0X4AFA0E75120A4E8D.avi,1558,41,2357,29,799,2
0X4AFA30A014892014.avi,896,102,1256,89,360,2
0X4AFFD0B23897952C.avi,1095,75,1917,56,822,2
0X4B071CB75AAF67A7.avi,1786,20,2587,1,801,2
0X4B07B1AA398DDD94.avi,1047,69,1657,52,610,2
0X4B082E613A87C172.avi,1304,96,2017,79,713,2
0X4B09D05622E61B48.avi,644,44,879,34,235,2
0X4B0A82F5ED5679DA.avi,1033,66,1601,47,568,2
0X4B0FE3095BD77020.avi,601,52,933,40,332,2
0X4B11E88B93EDBFDC.avi,667,90,1141,72,474,2
0X4B122FA0EEEDA898.avi,1297,19,2031,1,734,2
0X4B1424E2649E16B1.avi,1822,68,2827,60,1005,2
0X4B166078B705F934.avi,1459,90,2237,71,778,2
0X4B19A8E80BA019E9.avi,1145,121,1859,99,714,2
0X4B1A9E16A188C018.avi,1117,145,1711,120,594,2
0X4B1E3D75434F6785.avi,996,91,1519,75,523,2
0X4B1EC0E5119B249C.avi,1284,68,1769,49,485,2
0X4B21BE4FEAF4ABC1.avi,2723,146,3802,128,1079,2
0X4B2656CCE4C71467.avi,1242,116,1982,99,740,2
0X4B2690203CB2F7BB.avi,901,65,1457,48,556,2
0X4B26F81BD69BD461.avi,1031,137,1725,118,694,2
0X4B29EC30C3786EBC.avi,1839,74,3518,56,1679,2
0X4B2E0364719FD6A9.avi,1304,136,2030,116,726,2
0X4B2FC6E0DEDCA073.avi,1589,111,2312,93,723,2
0X4B39E73ABDB57B68.avi,866,82,1487,67,621,2
0X4B3A70F6BD40224B.avi,1275,54,1949,112,674,2
0X4B40434A5615B2BA.avi,1301,126,2167,108,866,2
0X4B41FE94F65ED4FC.avi,1433,82,2249,66,816,2
0X4B47B78A1356F3A8.avi,1525,18,2350,2,825,2
0X4B4A468566EB1E0E.avi,3185,14,3774,5,589,2
0X4B5151BFF0CF1234.avi,832,62,1252,46,420,2
0X4B525C2573A90917.avi,1110,16,1470,3,360,2
0X4B5599EB2B1B6383.avi,1820,125,3312,104,1492,2
0X4B565D14EC8C7DB6.avi,1641,150,2665,112,1024,2
0X4B584BB69E09EAD1.avi,2430,90,2675,75,245,2
0X4B58EABEDE38896B.avi,2086,45,2332,29,246,2
0X4B59AFFC9928548B.avi,1130,67,1909,46,779,2
0X4B5BEC383832FB9F.avi,1404,73,2175,55,771,2
0X4B5F467657C70230.avi,1152,88,1979,71,827,2
0X4B64537E074E1D57.avi,1470,70,2054,50,584,2
0X4B64ED4B0848592.avi,912,70,1396,53,484,2
0X4B68039EFC700669.avi,1061,104,1447,92,386,2
0X4B698168EA103F9.avi,2081,59,3273,42,1192,2
0X4B79F74D02C77B91.avi,1285,93,2001,81,716,2
0X4B7C480E6B6C5F4C.avi,1804,75,2123,55,319,2
0X4B7D5DF79FE55378.avi,1716,85,2298,69,582,2
0X4B847FE977316E0.avi,1273,95,1938,71,665,2
0X4B87A05615A53E5F.avi,1011,79,1556,65,545,2
0X4B89B49E15E14D26.avi,1463,59,1698,37,235,2
0X4B8CD0B98CEB8EAB.avi,1445,214,2331,184,886,2
0X4B95C69A063EB22D.avi,1372,124,2088,105,716,2
0X4B9C09C64E8081E1.avi,1654,77,1938,45,284,2
0X4BA70A790EF786BE.avi,1465,145,2265,126,800,2
0X4BA8D894A4CAC20A.avi,789,123,1193,106,404,2
0X4BA9D17E8AB2AF4E.avi,1032,59,1729,43,697,2
0X4BAA83546BB9380D.avi,1059,74,1860,58,801,2
0X4BB050017DDF609.avi,1378,47,1968,36,590,2
0X4BB3993C8A5A8977.avi,2106,100,2721,78,615,2
0X4BB8DC3E68BEB02F.avi,1294,60,1694,42,400,2
0X4BBA9C8FB485C9AB.avi,816,0,929,71,113,2
0X4BC28F2815304567.avi,781,106,1192,93,411,2
0X4BC813EAB8928F95.avi,756,84,1023,73,267,2
0X4BCA2D411679E784.avi,892,51,1588,40,696,2
0X4BCC5BA7C5470944.avi,1191,73,2012,58,821,2
0X4BDB73AF3B7D95B0.avi,1114,41,1629,29,515,2
0X4BDC800A2389AD0C.avi,1333,11,2023,0,690,2
0X4BE3ED1D238EEAB9.avi,1325,54,1547,37,222,2
0X4BE905008004907A.avi,790,49,1222,38,432,2
0X4BF0DB86A9010424.avi,1972,60,2488,42,516,2
0X4BF119F934981194.avi,1017,161,1552,146,535,2
0X4BF33294A3CAE042.avi,1596,181,2528,163,932,2
0X4BF3DE30B4F6B86.avi,1841,109,2856,89,1015,2
0X4BF459CB177B8BE1.avi,1138,71,1920,54,782,2
0X4BF559BFA7DAD2E0.avi,1632,115,2945,99,1313,2
0X4BF6DA4F93352E9F.avi,1046,59,1809,40,763,2
0X4BFB0BF04447A0DD.avi,1532,83,2277,58,745,2
0X4BFC06E24046BAC2.avi,1346,149,2144,133,798,2
0X4BFD23141A6091C5.avi,566,14,716,0,150,2
0X4BFD28E76C66C41C.avi,1521,93,2244,71,723,2
0X4BFDE46ED7B401A1.avi,1505,57,2412,43,907,2
0X4BFE78C4BEC7AA93.avi,1775,192,2667,168,892,2
0X4BFFC22FACA59CF4.avi,1443,77,1824,61,381,2
0X4C017259B103AAEE.avi,957,113,1598,98,641,2
0X4C02937ED93C6C82.avi,779,105,1186,79,407,2
0X4C03123EFAA5067B.avi,964,126,1990,107,1026,2
0X4C03A878AB261E5.avi,722,101,1153,84,431,2
0X4C0A0D74EBABE209.avi,1153,89,1951,75,798,2
0X4C10037D22ABEC73.avi,795,49,1247,39,452,2
0X4C1361334313836F.avi,2178,82,3399,64,1221,2
0X4C1780A7FE432F57.avi,1337,60,1567,47,230,2
0X4C1851D41B1A615A.avi,1454,39,1864,27,410,2
0X4C2335075A96DD85.avi,1390,72,2391,54,1001,2
0X4C237A567F5002FC.avi,1070,20,1745,3,675,2
0X4C26D3921A0BB05C.avi,1175,69,2016,55,841,2
0X4C28BDBE546E6B12.avi,1476,160,1870,143,394,2
0X4C340319107C4943.avi,1108,101,1951,83,843,2
0X4C371F553F658F4A.avi,840,76,1212,55,372,2
0X4C3886781B19B953.avi,1654,18,2796,3,1142,2
0X4C3D1288ECBB8117.avi,708,57,1022,44,314,2
0X4C3FFA0312ADF0DA.avi,1113,55,1772,35,659,2
0X4C4591D9CB3DDDE8.avi,1793,17,2998,0,1205,2
0X4C4655AD4584F866.avi,1203,62,1716,47,513,2
0X4C468BD8DD069AA8.avi,1191,102,2056,89,865,2
0X4C49B523268655BE.avi,1335,144,2013,128,678,2
0X4C4AB1371DF72873.avi,854,107,1060,91,206,2
0X4C4D6F2D3455F022.avi,1245,123,1711,105,466,2
0X4C52576367EDE50B.avi,1447,84,2443,67,996,2
0X4C53CDD47193BEC7.avi,1062,65,1693,49,631,2
0X4C568666D11BB71.avi,860,125,1416,112,556,2
0X4C576D3B38DCAF3B.avi,843,71,1284,57,441,2
0X4C5B58DD6DEE9F41.avi,938,72,1429,53,491,2
0X4C5EA0992F006638.avi,1808,76,2109,60,301,2
0X4C6A28C4F6FAF44D.avi,1474,62,2458,48,984,2
0X4C6B4EA851FB7CD5.avi,937,117,1502,104,565,2
0X4C765C6A4C61E31.avi,1412,124,2144,106,732,2
0X4C78FD4E271DC686.avi,912,97,1738,83,826,2
0X4C79C1C85A865778.avi,1095,55,1614,38,519,2
0X4C7BB6C1C92781B0.avi,1146,75,1927,64,781,2
0X4C7CA272E540FDDE.avi,1028,100,1513,83,485,2
0X4C81F018685C5333.avi,1762,12,2323,0,561,2
0X4C8DA84ECA696012.avi,920,118,1346,102,426,2
0X4C8EB73366ADC960.avi,1344,24,1999,6,655,2
0X4C940AC8C0605D65.avi,1156,56,1955,43,799,2
0X4C9A1284B8E67C07.avi,1172,125,1895,112,723,2
0X4C9BF2EEFE6D8E03.avi,1032,73,1517,57,485,2
0X4CA58914A47D6EB8.avi,1346,97,2103,77,757,2
0X4CA5974AE29AD2C2.avi,1394,95,2069,75,675,2
0X4CA6C598613CA480.avi,937,70,1388,59,451,2
0X4CAF7FFD0699140A.avi,875,142,1389,124,514,2
0X4CB123C86AF06E35.avi,2146,44,2404,34,258,2
0X4CB1C43A0DA06048.avi,1054,18,1621,3,567,2
0X4CB68B0128EC8BB8.avi,904,98,1407,88,503,2
0X4CB87C3FC67B831.avi,908,67,1369,50,461,2
0X4CB88DECE22155BA.avi,1578,95,1942,83,364,2
0X4CBB408C0D18223.avi,1237,115,2119,98,882,2
0X4CBF0A6F0C972863.avi,1409,71,2195,51,786,2
0X4CC16E6750678D36.avi,1046,65,1679,47,633,2
0X4CC17C774BE7BE21.avi,2090,109,3494,91,1404,2
0X4CC6569F80929A0E.avi,1425,90,2146,73,721,2
0X4CC65CE3ECC83EDD.avi,767,117,1060,98,293,2
0X4CC680B82F171A82.avi,2077,61,3184,46,1107,2
0X4CCB0ABB54AAD290.avi,973,329,1417,312,444,2
0X4CD499A12AA116A9.avi,2010,64,2356,46,346,2
0X4CD637D93B06D6A7.avi,1194,135,1804,113,610,2
0X4CD7A96E08866F11.avi,1121,60,1913,46,792,2
0X4CD93C570A5BAD1B.avi,989,15,1536,0,547,2
0X4CDA2C041B3645A3.avi,1376,108,2145,90,769,2
0X4CDEDC3CA72436A1.avi,1985,73,3271,54,1286,2
0X4CDFBF74BE06CD79.avi,942,63,1544,46,602,2
0X4CDFD3195FA16B22.avi,1199,56,1655,40,456,2
0X4CE086FD09C0C80E.avi,1417,92,2346,76,929,2
0X4CE0E0E7010773C4.avi,1242,107,1874,86,632,2
0X4CE54541BBDDE3E.avi,1434,110,2349,88,915,2
0X4CE57216AF8F1E10.avi,1306,17,2262,4,956,2
0X4CE72E5392DFF72E.avi,1613,71,2098,96,485,2
0X4CEA5093E58402D2.avi,824,60,1366,42,542,2
0X4CEDA292EED01C94.avi,819,15,1219,4,400,2
0X4CF1BE8C472DCA51.avi,671,87,975,74,304,2
0X4CF43EB60D67F4FA.avi,903,42,1394,29,491,2
0X4CF5A561E4FD6401.avi,1274,130,2109,112,835,2
0X4CF9BACA68AB1338.avi,1452,72,2287,52,835,2
0X4CFB6BEA6D0C437F.avi,786,54,1335,41,549,2
0X4CFBE71C31434362.avi,905,55,1412,41,507,2
0X4D01E74191B49611.avi,804,106,1274,90,470,2
0X4D0222E0ECAF62B5.avi,919,117,1486,102,567,2
0X4D0291520E75CD23.avi,1304,71,2068,57,764,2
0X4D05415F9703CA47.avi,2073,83,2971,54,898,2
0X4D09A013097FCCB2.avi,933,204,1667,182,734,2
0X4D0A1712CDE848D1.avi,1041,10,1390,3,349,2
0X4D0F3CBCB6A77DD3.avi,1074,76,1574,57,500,2
0X4D13B86CE7623A02.avi,950,158,1578,140,628,2
0X4D160D96C3F7E1FC.avi,1157,43,1415,38,258,2
0X4D17A70DB464D7EB.avi,1120,55,1455,36,335,2
0X4D1EDDDF9C8A03B1.avi,1705,72,2685,53,980,2
0X4D1FA00A1C115E77.avi,1439,133,1822,118,383,2
0X4D28224289EE89D5.avi,1287,172,1551,159,264,2
0X4D2A1A1E92532688.avi,982,96,1640,81,658,2
